"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered"
"prot-a-569","prot-a-1130","Simple mean",2,0.0595000518791278,0.0374221063702538,-0.0138472766065696,0.132847380364825,0.35741698620754,FALSE,FALSE
"prot-a-569","prot-a-1130","FE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.456179733058688,FALSE,FALSE
"prot-a-569","prot-a-1130","RE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.592314254273032,FALSE,FALSE
"prot-a-569","prot-a-1130","Simple mean",2,0.0595000518791278,0.0374221063702538,-0.0138472766065696,0.132847380364825,0.35741698620754,FALSE,TRUE
"prot-a-569","prot-a-1130","FE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.456179733058688,FALSE,TRUE
"prot-a-569","prot-a-1130","RE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.592314254273032,FALSE,TRUE
"prot-a-569","prot-a-1130","Simple mean",2,0.0595000518791278,0.0374221063702538,-0.0138472766065696,0.132847380364825,0.35741698620754,TRUE,FALSE
"prot-a-569","prot-a-1130","FE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.456179733058688,TRUE,FALSE
"prot-a-569","prot-a-1130","RE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.592314254273032,TRUE,FALSE
"prot-a-569","prot-a-1130","Simple mean",2,0.0595000518791278,0.0374221063702538,-0.0138472766065696,0.132847380364825,0.35741698620754,TRUE,TRUE
"prot-a-569","prot-a-1130","FE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.456179733058688,TRUE,TRUE
"prot-a-569","prot-a-1130","RE IVW",2,0.0444464690562979,0.0596475066125632,-0.0724626439043259,0.161355582016922,0.592314254273032,TRUE,TRUE
