"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered"
"prot-a-569","prot-a-1737","Simple mean",2,0.0123142383892478,0.00586915141492827,0.000810701615988412,0.0238177751625072,0.283146353362896,FALSE,FALSE
"prot-a-569","prot-a-1737","FE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.288190419570715,FALSE,FALSE
"prot-a-569","prot-a-1737","RE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.480834117086696,FALSE,FALSE
"prot-a-569","prot-a-1737","Simple mean",2,0.0123142383892478,0.00586915141492827,0.000810701615988412,0.0238177751625072,0.283146353362896,FALSE,TRUE
"prot-a-569","prot-a-1737","FE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.288190419570715,FALSE,TRUE
"prot-a-569","prot-a-1737","RE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.480834117086696,FALSE,TRUE
"prot-a-569","prot-a-1737","Simple mean",2,0.0123142383892478,0.00586915141492827,0.000810701615988412,0.0238177751625072,0.283146353362896,TRUE,FALSE
"prot-a-569","prot-a-1737","FE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.288190419570715,TRUE,FALSE
"prot-a-569","prot-a-1737","RE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.480834117086696,TRUE,FALSE
"prot-a-569","prot-a-1737","Simple mean",2,0.0123142383892478,0.00586915141492827,0.000810701615988412,0.0238177751625072,0.283146353362896,TRUE,TRUE
"prot-a-569","prot-a-1737","FE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.288190419570715,TRUE,TRUE
"prot-a-569","prot-a-1737","RE IVW",2,0.00994513887992213,0.00936365836586148,-0.00840763151716637,0.0282979092770106,0.480834117086696,TRUE,TRUE
