"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered"
"prot-a-532","prot-a-235","Simple mean",4,-0.0960101195249783,0.0377459273241248,-0.169992137080263,-0.0220281019696937,0.0844142504342856,FALSE,FALSE
"prot-a-532","prot-a-235","FE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.035563154674246,FALSE,FALSE
"prot-a-532","prot-a-235","RE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.126338049813367,FALSE,FALSE
"prot-a-532","prot-a-235","FE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.343486261996556,FALSE,FALSE
"prot-a-532","prot-a-235","RE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.443474836746974,FALSE,FALSE
"prot-a-532","prot-a-235","Simple median",4,-0.0462484208556579,0.0780934113132112,-0.199308694459425,0.106811852748109,0.5537037859103,FALSE,FALSE
"prot-a-532","prot-a-235","Weighted median",4,-0.0444963761832436,0.0737932542693947,-0.189128496853264,0.100135744486777,0.546517308877441,FALSE,FALSE
"prot-a-532","prot-a-235","Penalised median",4,-0.0444963761832436,0.0740382860235478,-0.189608750266472,0.100615997899985,0.547845687238152,FALSE,FALSE
"prot-a-532","prot-a-235","Simple mode",4,-0.0431621917937005,0.097339259470571,-0.233943634637819,0.147619251050418,0.687491119911668,FALSE,FALSE
"prot-a-532","prot-a-235","Weighted mode",4,-0.0419356673082898,0.0832066408213007,-0.205017686592599,0.12114635197602,0.648949207516947,FALSE,FALSE
"prot-a-532","prot-a-235","Penalised mode",4,-0.0419356673082898,0.0839047036752988,-0.206385864645381,0.122514530028801,0.651572525106656,FALSE,FALSE
"prot-a-532","prot-a-235","Simple mean",4,-0.0960101195249783,0.0377459273241248,-0.169992137080263,-0.0220281019696937,0.0844142504342856,FALSE,TRUE
"prot-a-532","prot-a-235","FE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.035563154674246,FALSE,TRUE
"prot-a-532","prot-a-235","RE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.126338049813367,FALSE,TRUE
"prot-a-532","prot-a-235","FE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.343486261996556,FALSE,TRUE
"prot-a-532","prot-a-235","RE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.443474836746974,FALSE,TRUE
"prot-a-532","prot-a-235","Simple median",4,-0.0462484208556579,0.0761824154957193,-0.195563211482534,0.103066369771218,0.543801306072425,FALSE,TRUE
"prot-a-532","prot-a-235","Weighted median",4,-0.0444963761832436,0.072208810729858,-0.186023044580235,0.0970302922137476,0.537750583734658,FALSE,TRUE
"prot-a-532","prot-a-235","Penalised median",4,-0.0444963761832436,0.0781561118736246,-0.197679540627231,0.108686788260744,0.569134320924934,FALSE,TRUE
"prot-a-532","prot-a-235","Simple mode",4,-0.0431621917937005,0.0872497652785907,-0.214168589399311,0.127844205811911,0.654775009503507,FALSE,TRUE
"prot-a-532","prot-a-235","Weighted mode",4,-0.0419356673082898,0.0835152916524964,-0.205622631105541,0.121751296488962,0.650113686208068,FALSE,TRUE
"prot-a-532","prot-a-235","Penalised mode",4,-0.0419356673082898,0.0846330179778959,-0.207813334447897,0.123941999831317,0.654270438220628,FALSE,TRUE
"prot-a-532","prot-a-235","Simple mean",4,-0.0960101195249783,0.0377459273241248,-0.169992137080263,-0.0220281019696937,0.0844142504342856,TRUE,FALSE
"prot-a-532","prot-a-235","FE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.035563154674246,TRUE,FALSE
"prot-a-532","prot-a-235","RE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.126338049813367,TRUE,FALSE
"prot-a-532","prot-a-235","FE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.343486261996556,TRUE,FALSE
"prot-a-532","prot-a-235","RE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.443474836746974,TRUE,FALSE
"prot-a-532","prot-a-235","Simple median",4,-0.0462484208556579,0.0786329143112978,-0.200366100905226,0.10786925919391,0.556427583514822,TRUE,FALSE
"prot-a-532","prot-a-235","Weighted median",4,-0.0444963761832436,0.0741849941652481,-0.189896292940444,0.100903540573957,0.548637586510909,TRUE,FALSE
"prot-a-532","prot-a-235","Penalised median",4,-0.0444963761832436,0.0727973172739888,-0.187176496211397,0.09818374384491,0.541043033944805,TRUE,FALSE
"prot-a-532","prot-a-235","Simple mode",4,-0.0431621917937005,0.0978754698334071,-0.234994587637115,0.148670204049714,0.689065025346174,TRUE,FALSE
"prot-a-532","prot-a-235","Weighted mode",4,-0.0419356673082898,0.0881717309802792,-0.214749084484192,0.130877749867612,0.666836311374201,TRUE,FALSE
"prot-a-532","prot-a-235","Penalised mode",4,-0.0419356673082898,0.0898381698257207,-0.218015244603695,0.134143909987116,0.672458611728367,TRUE,FALSE
"prot-a-532","prot-a-235","Simple mean",4,-0.0960101195249783,0.0377459273241248,-0.169992137080263,-0.0220281019696937,0.0844142504342856,TRUE,TRUE
"prot-a-532","prot-a-235","FE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.035563154674246,TRUE,TRUE
"prot-a-532","prot-a-235","RE IVW",4,-0.0576143207508149,0.0274107571944715,-0.111339404851979,-0.00388923664965086,0.126338049813367,TRUE,TRUE
"prot-a-532","prot-a-235","FE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.343486261996556,TRUE,TRUE
"prot-a-532","prot-a-235","RE Egger",4,0.0933139079171025,0.0985051957681688,-0.0997562757885084,0.286384091622713,0.443474836746974,TRUE,TRUE
"prot-a-532","prot-a-235","Simple median",4,-0.0462484208556579,0.0791483948350561,-0.201376424166524,0.108879582455208,0.55900137762755,TRUE,TRUE
"prot-a-532","prot-a-235","Weighted median",4,-0.0444963761832436,0.0762779699815028,-0.193998450160816,0.105005697794329,0.559661041541575,TRUE,TRUE
"prot-a-532","prot-a-235","Penalised median",4,-0.0444963761832436,0.0761127813000028,-0.193674686294423,0.104681933927936,0.558809247797651,TRUE,TRUE
"prot-a-532","prot-a-235","Simple mode",4,-0.0431621917937005,0.0992103313769657,-0.237610868186837,0.151286484599436,0.692918134981385,TRUE,TRUE
"prot-a-532","prot-a-235","Weighted mode",4,-0.0419356673082898,0.0927609062865408,-0.223743702803205,0.139872368186625,0.681895600076403,TRUE,TRUE
"prot-a-532","prot-a-235","Penalised mode",4,-0.0419356673082898,0.0933856799907052,-0.224968236761855,0.141096902145275,0.683846051486073,TRUE,TRUE
