"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered"
"prot-a-569","prot-a-1736","Simple mean",2,-0.017922229665561,0.0358567612250991,-0.0882014816667553,0.0523570223356333,0.704920136408629,FALSE,FALSE
"prot-a-569","prot-a-1736","FE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.95193160800926,FALSE,FALSE
"prot-a-569","prot-a-1736","RE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.961670125896823,FALSE,FALSE
"prot-a-569","prot-a-1736","Simple mean",2,-0.017922229665561,0.0358567612250991,-0.0882014816667553,0.0523570223356333,0.704920136408629,FALSE,TRUE
"prot-a-569","prot-a-1736","FE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.95193160800926,FALSE,TRUE
"prot-a-569","prot-a-1736","RE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.961670125896823,FALSE,TRUE
"prot-a-569","prot-a-1736","Simple mean",2,-0.017922229665561,0.0358567612250991,-0.0882014816667553,0.0523570223356333,0.704920136408629,TRUE,FALSE
"prot-a-569","prot-a-1736","FE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.95193160800926,TRUE,FALSE
"prot-a-569","prot-a-1736","RE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.961670125896823,TRUE,FALSE
"prot-a-569","prot-a-1736","Simple mean",2,-0.017922229665561,0.0358567612250991,-0.0882014816667553,0.0523570223356333,0.704920136408629,TRUE,TRUE
"prot-a-569","prot-a-1736","FE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.95193160800926,TRUE,TRUE
"prot-a-569","prot-a-1736","RE IVW",2,-0.00344845489596279,0.0572060623962819,-0.115572337192675,0.10867542740075,0.961670125896823,TRUE,TRUE
